PID,Age,Gender,Ethnicity,Language,Class_attending,Q8_Code_experience_1_to_10,Q10_years_coding_1_to_10,Q11_OOP_experience_1_to_10,Q12_Java_experience_1_to_10,Author_impact_Y_N,Urgency_impact_Y_N,Task_difficulty,Task,bug_number,AOI,AOI_No,Priority_Low_High,Expertise_Expert_Novice,Accuracy_0_1,Coding_Style_1_to_5,Readability_1_to_5,Summary_1_to_5,Functionality_1_to_5,Patch_Quality_1_to_5,Accept_Y_N,Trust_1_5,FxCount,FxRate,TotalFixationTime,AvgFixationDuration,FirstFixation
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T3,16,RelevantTestMethod,A5,0,0,1,3,2,1,4,3,Yes,4,9,0.023872679045092837,3279,364.3333333333333,40695
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T3,16,Others,A6,0,0,1,3,2,1,4,3,Yes,4,12,0.03183023872679045,6399,533.25,6328
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T4,12,Total,A0,0,0,0,3.0,2.0,2.0,1.0,1.0,No,1.0,273,1,131643,482.2087912087912,NA
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T4,12,BugReport,A1,0,0,0,3.0,2.0,2.0,1.0,1.0,No,1.0,164,0.6007326007326007,80093,488.3719512195122,1
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T4,12,RelevantCodeClass,A2,0,0,0,3.0,2.0,2.0,1.0,1.0,No,1.0,50,0.18315018315018314,30281,605.62,3939
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T4,12,RelevantCodeMethod,A3,0,0,0,3.0,2.0,2.0,1.0,1.0,No,1.0,36,0.13186813186813187,26181,727.25,3939
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T4,12,RelevantTestClass,A4,0,0,0,3.0,2.0,2.0,1.0,1.0,No,1.0,59,0.21611721611721613,21269,360.49152542372883,6005
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T4,12,RelevantTestMethod,A5,0,0,0,3.0,2.0,2.0,1.0,1.0,No,1.0,7,0.02564102564102564,2145,306.42857142857144,47486
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T4,12,Others,A6,0,0,0,3.0,2.0,2.0,1.0,1.0,No,1.0,0,0.0,0,NA,NA
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T5,5,Total,A0,0,0,1,4.0,5.0,5.0,5.0,4.0,Yes,5.0,204,1,145767,714.5441176470588,NA
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T5,5,BugReport,A1,0,0,1,4.0,5.0,5.0,5.0,4.0,Yes,5.0,106,0.5196078431372549,57820,545.4716981132076,1
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T5,5,RelevantCodeClass,A2,0,0,1,4.0,5.0,5.0,5.0,4.0,Yes,5.0,81,0.39705882352941174,46990,580.1234567901234,4588
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T5,5,RelevantCodeMethod,A3,0,0,1,4.0,5.0,5.0,5.0,4.0,Yes,5.0,64,0.3137254901960784,41084,641.9375,4588
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T5,5,RelevantTestClass,A4,0,0,1,4.0,5.0,5.0,5.0,4.0,Yes,5.0,17,0.08333333333333333,40957,2409.235294117647,15631
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T5,5,RelevantTestMethod,A5,0,0,1,4.0,5.0,5.0,5.0,4.0,Yes,5.0,0,0.0,0,NA,NA
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T5,5,Others,A6,0,0,1,4.0,5.0,5.0,5.0,4.0,Yes,5.0,0,0.0,0,NA,NA
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T6,23,Total,A0,0,0,0,3.0,2.0,3.0,1.0,2.0,No,1.0,351,1,173608,494.6096866096866,NA
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T6,23,BugReport,A1,0,0,0,3.0,2.0,3.0,1.0,2.0,No,1.0,151,0.4301994301994302,81075,536.9205298013245,1
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T6,23,RelevantCodeClass,A2,0,0,0,3.0,2.0,3.0,1.0,2.0,No,1.0,158,0.45014245014245013,73137,462.89240506329116,1490
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T6,23,RelevantCodeMethod,A3,0,0,0,3.0,2.0,3.0,1.0,2.0,No,1.0,99,0.28205128205128205,46722,471.93939393939394,5798
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T6,23,RelevantTestClass,A4,0,0,0,3.0,2.0,3.0,1.0,2.0,No,1.0,42,0.11965811965811966,19396,461.8095238095238,7667
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T6,23,RelevantTestMethod,A5,0,0,0,3.0,2.0,3.0,1.0,2.0,No,1.0,31,0.08831908831908832,14075,454.03225806451616,7667
131,18-25,Male,White,French,Masters/Doctoral,9,6,7,6,No,No,4,T6,23,Others,A6,0,0,0,3.0,2.0,3.0,1.0,2.0,No,1.0,0,0.0,0,NA,NA
