PID,Age,Gender,Ethnicity,Language,Class_attending,Q8_Code_experience_1_to_10,Q10_years_coding_1_to_10,Q11_OOP_experience_1_to_10,Q12_Java_experience_1_to_10,Author_impact_Y_N,Urgency_impact_Y_N,Task_difficulty,Task,bug_number,AOI,AOI_No,Priority_Low_High,Expertise_Expert_Novice,Accuracy_0_1,Coding_Style_1_to_5,Readability_1_to_5,Summary_1_to_5,Functionality_1_to_5,Patch_Quality_1_to_5,Accept_Y_N,Trust_1_5,FxCount,FxRate,TotalFixationTime,AvgFixationDuration,FirstFixation
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T2,15,RelevantCodeMethod,A3,0,0,1,5.0,3.0,2.0,3.0,4.0,Yes,3.0,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T2,15,RelevantTestClass,A4,0,0,1,5.0,3.0,2.0,3.0,4.0,Yes,3.0,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T2,15,RelevantTestMethod,A5,0,0,1,5.0,3.0,2.0,3.0,4.0,Yes,3.0,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T2,15,Others,A6,0,0,1,5.0,3.0,2.0,3.0,4.0,Yes,3.0,936,0.7647058823529411,439918,469.9978632478632,1
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T3,4,Total,A0,0,0,1,4,5,3,4,3,Yes,3,193,1,68014,352.4041450777202,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T3,4,BugReport,A1,0,0,1,4,5,3,4,3,Yes,3,62,0.32124352331606215,23710,382.4193548387097,11150
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T3,4,RelevantCodeClass,A2,0,0,1,4,5,3,4,3,Yes,3,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T3,4,RelevantCodeMethod,A3,0,0,1,4,5,3,4,3,Yes,3,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T3,4,RelevantTestClass,A4,0,0,1,4,5,3,4,3,Yes,3,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T3,4,RelevantTestMethod,A5,0,0,1,4,5,3,4,3,Yes,3,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T3,4,Others,A6,0,0,1,4,5,3,4,3,Yes,3,131,0.6787564766839378,44304,338.19847328244276,1
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T4,23,Total,A0,0,0,0,2.0,2.0,1.0,3.0,3.0,No,3.0,424,1,251309,592.7099056603773,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T4,23,BugReport,A1,0,0,0,2.0,2.0,1.0,3.0,3.0,No,3.0,60,0.14150943396226415,21400,356.6666666666667,229910
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T4,23,RelevantCodeClass,A2,0,0,0,2.0,2.0,1.0,3.0,3.0,No,3.0,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T4,23,RelevantCodeMethod,A3,0,0,0,2.0,2.0,1.0,3.0,3.0,No,3.0,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T4,23,RelevantTestClass,A4,0,0,0,2.0,2.0,1.0,3.0,3.0,No,3.0,364,0.8584905660377359,229909,631.6181318681319,1
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T4,23,RelevantTestMethod,A5,0,0,0,2.0,2.0,1.0,3.0,3.0,No,3.0,133,0.3136792452830189,94222,708.4360902255639,1
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T4,23,Others,A6,0,0,0,2.0,2.0,1.0,3.0,3.0,No,3.0,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T5,5,Total,A0,0,0,1,4.0,1.0,2.0,3.0,2.0,No,1.0,197,1,119733,607.7817258883249,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T5,5,BugReport,A1,0,0,1,4.0,1.0,2.0,3.0,2.0,No,1.0,43,0.2182741116751269,23168,538.7906976744187,96566
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T5,5,RelevantCodeClass,A2,0,0,1,4.0,1.0,2.0,3.0,2.0,No,1.0,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T5,5,RelevantCodeMethod,A3,0,0,1,4.0,1.0,2.0,3.0,2.0,No,1.0,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T5,5,RelevantTestClass,A4,0,0,1,4.0,1.0,2.0,3.0,2.0,No,1.0,154,0.7817258883248731,96565,627.0454545454545,1
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T5,5,RelevantTestMethod,A5,0,0,1,4.0,1.0,2.0,3.0,2.0,No,1.0,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T5,5,Others,A6,0,0,1,4.0,1.0,2.0,3.0,2.0,No,1.0,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T6,18,Total,A0,0,0,1,2.0,3.0,1.0,3.0,2.0,Yes,2.0,283,1,153986,544.1201413427561,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T6,18,BugReport,A1,0,0,1,2.0,3.0,1.0,3.0,2.0,Yes,2.0,137,0.4840989399293286,69650,508.3941605839416,1
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T6,18,RelevantCodeClass,A2,0,0,1,2.0,3.0,1.0,3.0,2.0,Yes,2.0,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T6,18,RelevantCodeMethod,A3,0,0,1,2.0,3.0,1.0,3.0,2.0,Yes,2.0,0,0.0,0,NA,NA
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T6,18,RelevantTestClass,A4,0,0,1,2.0,3.0,1.0,3.0,2.0,Yes,2.0,140,0.49469964664310956,82662,590.4428571428572,30263
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T6,18,RelevantTestMethod,A5,0,0,1,2.0,3.0,1.0,3.0,2.0,Yes,2.0,6,0.02120141342756184,3153,525.5,31737
102,30-35,Male,Asian,Persian,Masters/Doctoral,10,5,6,7,Yes,Yes,6,T6,18,Others,A6,0,0,1,2.0,3.0,1.0,3.0,2.0,Yes,2.0,6,0.02120141342756184,1674,279.0,152313
